Date,AAPL,AMZN,MSFT,NVDA,TSLA
2017-05-25,36.24980163574219,49.66899871826172,64.72673034667969,34.1566276550293,21.121999740600586
2017-05-26,36.188541412353516,49.78900146484375,65.04283142089844,35.041038513183594,21.676000595092773
2017-05-30,36.20267868041992,49.834999084472656,65.46121978759766,35.78960037231445,22.34000015258789
2017-05-31,35.98828887939453,49.73099899291992,64.93124389648438,35.661136627197266,22.733999252319336
2017-06-01,36.08723068237305,49.79750061035156,65.17300415039062,35.663612365722656,22.691333770751953
2017-06-02,36.62202072143555,50.33649826049805,66.71633911132812,35.48573684692383,22.656667709350586
2017-06-05,36.263916015625,50.56700134277344,67.19978332519531,36.56532669067383,23.154666900634766
2017-06-06,36.38642883300781,50.150001525878906,67.42290496826172,36.39979934692383,23.523332595825195
2017-06-07,36.6031608581543,50.503501892089844,67.30204010009766,36.83955001831055,23.976667404174805
2017-06-08,36.513648986816406,50.51350021362305,66.89297485351562,39.51259231567383,24.666667938232422
2017-06-09,35.0977668762207,48.91550064086914,65.37754821777344,36.95813751220703,23.821332931518555
2017-06-12,34.25907516479492,48.24549865722656,64.87550354003906,37.049537658691406,23.93400001525879
2017-06-13,34.53470993041992,49.03950119018555,65.68435668945312,37.402809143066406,25.06333351135254
2017-06-14,34.19783401489258,48.82350158691406,65.33104705810547,37.48186492919922,25.37733268737793
2017-06-15,33.99286651611328,48.208499908447266,64.987060546875,37.642452239990234,25.022666931152344
2017-06-16,33.516990661621094,49.385501861572266,65.08001708984375,37.457157135009766,24.760000228881836
2017-06-19,34.47581100463867,49.75849914550781,65.88887786865234,38.86533737182617,24.65333366394043
2017-06-20,34.16249465942383,49.62950134277344,64.99635314941406,38.80849838256836,24.81599998474121
2017-06-21,34.365089416503906,50.11149978637695,65.33104705810547,39.3964729309082,25.093332290649414
2017-06-22,34.30855178833008,50.064998626708984,65.32176208496094,39.12472152709961,25.507333755493164
2017-06-23,34.461692810058594,50.1870002746582,66.20497131347656,38.00313186645508,25.56333351135254
2017-06-26,34.35331726074219,49.69900131225586,65.57276916503906,37.58810043334961,25.166000366210938
2017-06-27,33.86093521118164,48.8390007019043,64.34555053710938,36.212059020996094,24.158000946044922
2017-06-28,34.35567855834961,49.51649856567383,64.89407348632812,37.48927307128906,24.749332427978516
2017-06-29,33.849151611328125,48.79650115966797,63.67616271972656,36.23675537109375,24.049999237060547
2017-06-30,33.92926025390625,48.400001525878906,64.08521270751953,35.7130126953125,24.107332229614258
2017-07-03,33.8067626953125,47.68299865722656,63.3786506652832,34.420963287353516,23.507999420166016
2017-07-05,33.94575500488281,48.56999969482422,64.22469329833984,35.3399772644043,21.805999755859375
2017-07-06,33.62535095214844,48.25699996948242,63.75052261352539,35.446205139160156,20.588666915893555
2017-07-07,33.96695327758789,48.9379997253418,64.57796478271484,36.25651168823242,20.881332397460938
2017-07-10,34.17426681518555,49.82350158691406,65.06143188476562,37.97102355957031,21.06999969482422
2017-07-11,34.284996032714844,49.70650100708008,65.07072448730469,38.50958251953125,21.814666748046875
2017-07-12,34.334476470947266,50.32550048828125,66.1491928100586,40.147499084472656,21.968000411987305
2017-07-13,34.812713623046875,50.03150177001953,66.72560119628906,39.68305206298828,21.560667037963867
2017-07-14,35.11190414428711,50.09049987792969,67.66461944580078,40.750282287597656,21.851999282836914
2017-07-17,35.234413146972656,50.50199890136719,68.19456481933594,40.577354431152344,21.30466651916504
2017-07-18,35.35691833496094,51.22249984741211,68.14810180664062,40.99980926513672,21.882667541503906
2017-07-19,35.578372955322266,51.34349822998047,68.66873931884766,40.787353515625,21.68400001525879
2017-07-20,35.418182373046875,51.435001373291016,69.00341796875,41.38026428222656,21.994667053222656
2017-07-21,35.40167999267578,51.28350067138672,68.60364532470703,41.52848815917969,21.893333435058594
2017-07-24,35.8304557800293,51.9474983215332,68.42699432373047,41.046749114990234,22.834667205810547
2017-07-25,35.983577728271484,51.993499755859375,68.97553253173828,40.84911346435547,22.639999389648438
2017-07-26,36.153202056884766,52.63999938964844,68.84537506103516,41.32096862792969,22.92333221435547
2017-07-27,35.46999740600586,52.29999923706055,68.01792907714844,39.95728302001953,22.297332763671875
2017-07-28,35.22026824951172,51.00199890136719,67.90636444091797,40.61194610595703,22.33799934387207
2017-07-31,35.038875579833984,49.388999938964844,67.59024810791016,40.147499084472656,21.564666748046875
2017-08-01,35.34984588623047,49.80950164794922,67.47868347167969,40.63665008544922,21.30466651916504
2017-08-02,37.02015686035156,49.794498443603516,67.18118286132812,40.61194610595703,21.72599983215332
2017-08-03,36.650291442871094,49.34600067138672,67.07889556884766,41.128265380859375,23.139333724975586
2017-08-04,36.84347152709961,49.37900161743164,67.57166290283203,41.30862045288086,23.79400062561035
2017-08-07,37.41360092163086,49.61349868774414,67.31134796142578,42.57844161987305,23.67799949645996
2017-08-08,37.71278381347656,49.492000579833984,67.6739273071289,42.07200622558594,24.347999572753906
2017-08-09,37.94366455078125,49.10049819946289,67.37642669677734,42.519142150878906,24.235332489013672
2017-08-10,36.73509216308594,47.84600067138672,66.39094543457031,40.69841384887695,23.69333267211914
2017-08-11,37.2459602355957,48.39950180053711,67.4043197631836,38.52934265136719,23.857999801635742
2017-08-14,37.80649185180664,49.165000915527344,68.41770935058594,41.602603912353516,24.253332138061523
2017-08-15,38.22039031982422,49.137001037597656,68.43638610839844,41.25179672241211,24.155332565307617
2017-08-16,38.066654205322266,48.909000396728516,68.83830261230469,40.79969787597656,24.194000244140625
2017-08-17,37.3358268737793,48.028499603271484,67.66996765136719,39.89057159423828,23.461332321166992
2017-08-18,37.25068283081055,47.923500061035156,67.75408935546875,39.897987365722656,23.163999557495117
2017-08-21,37.182090759277344,47.66450119018555,67.43630981445312,39.31742477416992,22.52400016784668
2017-08-22,37.78993606567383,48.345001220703125,68.38032531738281,40.19274139404297,22.75666618347168
2017-08-23,37.83723831176758,47.900001525878906,67.96907043457031,40.99635314941406,23.51799964904785
2017-08-24,37.66931915283203,47.622501373291016,67.9410171508789,40.84552001953125,23.528667449951172
2017-08-25,37.80885314941406,47.26300048828125,68.0625228881836,40.5042839050293,23.203332901000977
2017-08-28,38.189640045166016,47.30099868774414,68.07185363769531,40.79111099243164,23.04400062561035
2017-08-29,38.530216217041016,47.702999114990234,68.27751159667969,40.72433853149414,23.157333374023438
2017-08-30,38.634281158447266,48.37950134277344,69.17478942871094,40.96666717529297,23.545333862304688
2017-08-31,38.78801727294922,49.029998779296875,69.88512420654297,41.89638137817383,23.726667404174805
2017-09-01,38.79982376098633,48.912498474121094,69.10936737060547,42.14858627319336,23.69333267211914
2017-09-05,38.33391571044922,48.26350021362305,68.80091094970703,41.02354431152344,23.305999755859375
2017-09-06,38.293704986572266,48.38999938964844,68.6046371459961,40.99882125854492,22.968666076660156
2017-09-07,38.13996505737305,48.9734992980957,69.48321533203125,41.18921661376953,23.374000549316406
2017-09-08,37.5179328918457,48.29499816894531,69.1467514038086,40.47462463378906,22.893333435058594
2017-09-11,38.19673538208008,48.89799880981445,69.87577819824219,41.787593841552734,24.246000289916992
2017-09-12,38.04536437988281,49.12900161743164,69.80099487304688,41.938419342041016,24.183332443237305
2017-09-13,37.75918960571289,49.97999954223633,70.29638671875,42.1263427734375,24.415332794189453
2017-09-14,37.43516540527344,49.61050033569336,69.88512420654297,41.8864860534668,25.176000595092773
2017-09-15,37.8135871887207,49.339500427246094,70.38984680175781,44.53469467163086,25.320667266845703
2017-09-18,37.52739715576172,48.70949935913086,70.24964904785156,46.37434005737305,25.666667938232422
2017-09-19,37.541595458984375,48.49300003051758,70.51136779785156,46.324886322021484,25.00666618347168
2017-09-20,36.9124641418457,48.660499572753906,70.04402923583984,45.95151138305664,24.92733383178711
2017-09-21,36.27861022949219,48.23249816894531,69.36170959472656,44.695404052734375,24.43199920654297
2017-09-22,35.92384719848633,47.755001068115234,69.54864501953125,44.260231018066406,23.4060001373291
2017-09-25,35.6069221496582,46.989498138427734,68.47377014160156,42.2821044921875,22.999332427978516
2017-09-26,36.219486236572266,46.93000030517578,68.47377014160156,42.51948547363281,23.016666412353516
2017-09-27,36.4772834777832,47.54349899291992,69.02523803710938,43.45166778564453,22.731332778930664
2017-09-28,36.25260543823242,47.81999969482422,69.04393768310547,43.439308166503906,22.639999389648438
2017-09-29,36.451271057128906,48.067501068115234,69.62342071533203,44.2033576965332,22.739999771118164
2017-10-02,36.37794876098633,47.95949935913086,69.7355728149414,44.260231018066406,22.768667221069336
2017-10-03,36.53641128540039,47.85499954223633,69.40845489501953,44.351715087890625,23.209333419799805
2017-10-04,36.29990768432617,48.272499084472656,69.81036376953125,44.72261428833008,23.667333602905273
2017-10-05,36.75163650512695,49.04249954223633,71.00672149658203,44.69788360595703,23.68866729736328
2017-10-06,36.73036193847656,49.479000091552734,71.03477478027344,44.82893371582031,23.79199981689453
2017-10-09,36.85807418823242,49.54949951171875,71.30583190917969,45.84024429321289,22.862667083740234
2017-10-10,36.87226104736328,49.36000061035156,71.30583190917969,46.71555709838867,23.70599937438965
2017-10-11,37.025997161865234,49.75,71.42733001708984,47.21255874633789,23.639999389648438
2017-10-12,36.89592361450195,50.04650115966797,72.08161926269531,47.234806060791016,23.711999893188477
2017-10-13,37.130069732666016,50.14699935913086,72.42739868164062,48.11506271362305,23.704666137695312
2017-10-16,37.8135871887207,50.31700134277344,72.57697296142578,48.9409294128418,23.373332977294922
2017-10-17,37.953121185302734,50.45650100708008,72.52088165283203,48.89642333984375,23.71666717529297
2017-10-18,37.78520584106445,49.849998474121094,72.5395736694336,48.85439682006836,23.976667404174805
2017-10-19,36.89118957519531,49.330501556396484,72.81999206542969,48.90878677368164,23.45400047302246
2017-10-20,36.955039978027344,49.14550018310547,73.66118621826172,48.686241149902344,23.00666618347168
2017-10-23,36.936126708984375,48.314998626708984,73.67987060546875,48.61701202392578,22.468000411987305
2017-10-24,37.15608596801758,48.79499816894531,73.7079086303711,49.12637710571289,22.48933219909668
2017-10-25,36.992889404296875,48.64550018310547,73.4929428100586,47.885108947753906,21.722667694091797
2017-10-26,37.229393005371094,48.621498107910156,73.61445617675781,48.38705825805664,21.744667053222656
2017-10-27,38.56332778930664,55.04750061035156,78.33451843261719,49.91268539428711,21.391332626342773
2017-10-30,39.431331634521484,55.54249954223633,78.40930938720703,50.402252197265625,21.338666915893555
2017-10-31,39.98003005981445,55.263999938964844,77.74568176269531,51.13663101196289,22.101999282836914
2017-11-01,39.471534729003906,55.183998107910156,77.74568176269531,51.23307418823242,21.405332565307617
2017-11-02,39.760074615478516,54.71099853515625,78.558837890625,50.921512603759766,19.950666427612305
2017-11-03,40.798370361328125,55.58000183105469,78.6429672241211,51.60149383544922,20.4060001373291
2017-11-06,41.2122688293457,56.03300094604492,78.95140075683594,51.833919525146484,20.185333251953125
2017-11-07,41.34471130371094,56.15850067138672,78.76446533203125,52.427345275878906,20.40333366394043
2017-11-08,41.682918548583984,56.64400100708008,79.03550720214844,51.71770477294922,20.292667388916016
2017-11-09,41.597774505615234,56.45650100708008,78.59623718261719,50.76821517944336,20.19933319091797
2017-11-10,41.46010971069336,56.26750183105469,78.39058685302734,53.44361114501953,20.19933319091797
2017-11-13,41.2939567565918,56.458499908447266,78.44668579101562,52.575714111328125,21.02666664123535
2017-11-14,40.6696891784668,56.84199905395508,78.558837890625,52.95896530151367,20.579999923706055
2017-11-15,40.13325881958008,56.33449935913086,77.9482650756836,51.92046356201172,20.753332138061523
2017-11-16,40.612735748291016,56.864498138427734,78.15491485595703,52.3234977722168,20.833332061767578
2017-11-17,40.38722229003906,56.49399948120117,77.40342712402344,52.261680603027344,21.003332138061523
2017-11-20,40.34687423706055,56.31549835205078,77.52555084228516,52.934242248535156,20.582666397094727
2017-11-21,41.09695053100586,56.9744987487793,78.6434097290039,53.421348571777344,21.187332153320312
2017-11-22,41.52894592285156,57.80799865722656,78.07038116455078,53.18134307861328,20.84000015258789
2017-11-24,41.53132629394531,59.29999923706055,78.2112808227539,53.68363571166992,21.036666870117188
2017-11-27,41.322444915771484,59.791500091552734,78.78428649902344,52.98586654663086,21.12066650390625
2017-11-28,41.0803337097168,59.68000030517578,79.73303985595703,52.13717269897461,21.170000076293945
2017-11-29,40.22819519042969,58.063499450683594,78.28643035888672,48.6013069152832,20.502666473388672
2017-11-30,40.790748596191406,58.837501525878906,79.06609344482422,49.66280746459961,20.59000015258789
2017-12-01,40.600860595703125,58.11750030517578,79.15065002441406,48.91306686401367,20.435333251953125
2017-12-04,40.30415344238281,56.6974983215332,76.16348266601562,46.18632888793945,20.34666633605957
2017-12-05,40.266178131103516,57.07849884033203,76.6425552368164,46.45356750488281,20.246667861938477
2017-12-06,40.11663818359375,57.61750030517578,77.76039123535156,46.82965850830078,20.884000778198242
2017-12-07,40.190223693847656,57.989498138427734,77.48797607421875,47.50516128540039,20.749332427978516
2017-12-08,40.20209884643555,58.099998474121094,79.05671691894531,47.3814582824707,21.0086669921875
2017-12-11,40.985382080078125,58.44599914550781,80.06181335449219,48.16581344604492,21.92733383178711
2017-12-12,40.75514602661133,58.25400161743164,80.39059448242188,47.220611572265625,22.735332489013672
2017-12-13,40.890445709228516,58.20650100708008,80.17455291748047,46.067562103271484,22.601999282836914
2017-12-14,40.878570556640625,58.7130012512207,79.55458068847656,46.13931655883789,22.525999069213867
2017-12-15,41.2939567565918,58.957000732421875,81.58360290527344,47.39876937866211,22.89666748046875
2017-12-18,41.87550354003906,59.52899932861328,81.14208984375,48.96750259399414,22.591333389282227
2017-12-19,41.42924499511719,59.36899948120117,80.62544250488281,48.524593353271484,22.073333740234375
2017-12-20,41.384159088134766,58.88100051879883,80.334228515625,48.69533157348633,21.93199920654297
2017-12-21,41.54081344604492,58.737998962402344,80.31546020507812,48.47016143798828,22.110666275024414
2017-12-22,41.54081344604492,58.417999267578125,80.32484436035156,48.3167610168457,21.68000030517578
2017-12-26,40.48691940307617,58.8380012512207,80.22150421142578,48.85369110107422,21.152666091918945
2017-12-27,40.494041442871094,59.112998962402344,80.51273345947266,48.78688049316406,20.775999069213867
2017-12-28,40.60798645019531,59.30500030517578,80.5221176147461,48.84379196166992,21.02400016784668
2017-12-29,40.168853759765625,58.4734992980957,80.35301208496094,47.87879943847656,20.75666618347168
2018-01-02,40.888065338134766,59.45050048828125,80.73816680908203,49.3262939453125,21.368667602539062
2018-01-03,40.88094711303711,60.209999084472656,81.11392211914062,52.57264709472656,21.149999618530273
2018-01-04,41.070831298828125,60.47949981689453,81.82783508300781,52.84978103637695,20.974666595458984
2018-01-05,41.53844451904297,61.457000732421875,82.84233856201172,53.29763412475586,21.10533332824707
2018-01-08,41.384159088134766,62.34349822998047,82.9268569946289,54.93070983886719,22.42733383178711
2018-01-09,41.37941360473633,62.6349983215332,82.87053680419922,54.91585922241211,22.246000289916992
2018-01-10,41.369903564453125,62.71649932861328,82.49478912353516,55.34640884399414,22.31999969482422
2018-01-11,41.60490798950195,63.83399963378906,82.73900604248047,55.445369720458984,22.530000686645508
2018-01-12,42.034523010253906,65.26000213623047,84.16683197021484,55.17319107055664,22.4146671295166
2018-01-16,41.820899963378906,65.24299621582031,82.99264526367188,54.46305847167969,22.67066764831543
2018-01-17,42.51162338256836,64.75,84.67411041259766,55.60374069213867,23.143999099731445
2018-01-18,42.54960250854492,64.66600036621094,84.63652801513672,55.53444290161133,22.971332550048828
2018-01-19,42.359710693359375,64.72899627685547,84.5425796508789,56.93741226196289,23.334667205810547
2018-01-22,42.013160705566406,66.3655014038086,86.05497741699219,57.82323455810547,23.437332153320312
2018-01-23,42.02265548706055,68.12699890136719,86.32737731933594,59.114845275878906,23.519332885742188
2018-01-24,41.35329818725586,67.87550354003906,86.2522201538086,58.345314025878906,23.05933380126953
2018-01-25,40.61510467529297,68.89749908447266,86.73129272460938,58.481422424316406,22.50933265686035
2018-01-26,40.710044860839844,70.10250091552734,88.35639190673828,60.20851135253906,22.856666564941406
2018-01-29,39.86741256713867,70.88400268554688,88.2248764038086,61.07948303222656,23.302000045776367
2018-01-30,39.63241958618164,71.89099884033203,87.11643981933594,60.057579040527344,23.05466651916504
2018-01-31,39.74160385131836,72.54450225830078,89.24879455566406,60.81967544555664,23.62066650390625
2018-02-01,39.82468032836914,69.5,88.54427337646484,59.508277893066406,23.28333282470703
2018-02-02,38.096683502197266,71.49749755859375,86.21465301513672,57.78116989135742,22.916667938232422
2018-02-05,37.144859313964844,69.5,82.66385650634766,52.876991271972656,22.208667755126953
2018-02-06,38.69721221923828,72.14199829101562,85.79193115234375,55.8165283203125,22.264667510986328
2018-02-07,37.86882019042969,70.83899688720703,84.17623901367188,56.6132698059082,23.0
2018-02-08,36.8267936706543,67.5250015258789,79.85516357421875,53.82219696044922,21.01533317565918
2018-02-09,37.27724075317383,66.9800033569336,82.83293914794922,57.42485809326172,20.69466781616211
2018-02-12,38.778709411621094,69.3115005493164,83.725341796875,56.422752380371094,21.048667907714844
2018-02-13,39.16719055175781,70.72550201416016,84.38289642333984,57.56093978881836,21.577333450317383
2018-02-14,39.88933563232422,72.55249786376953,85.7042007446289,59.73590850830078,21.487333297729492
2018-02-15,41.22875213623047,73.08799743652344,87.45014953613281,60.99288558959961,22.271333694458008
2018-02-16,41.09529113769531,72.43450164794922,86.8272705078125,60.3347053527832,22.365999221801758
2018-02-20,40.957061767578125,73.4175033569336,87.50679779052734,61.631263732910156,22.31800079345703
2018-02-21,40.77116394042969,74.14600372314453,86.3459243774414,59.758174896240234,22.219999313354492
2018-02-22,41.11197280883789,74.26699829101562,86.57244110107422,59.95377731323242,23.077999114990234
2018-02-23,41.826969146728516,75.0,88.77142333984375,60.889652252197266,23.469999313354492
2018-02-26,42.65396499633789,76.09750366210938,90.05496978759766,61.050594329833984,23.827999114990234
2018-02-27,42.51573181152344,75.5989990234375,88.903564453125,60.92185592651367,23.39933204650879
2018-02-28,42.451393127441406,75.62249755859375,88.49775695800781,59.91664123535156,22.87066650390625
2018-03-01,41.707801818847656,74.67250061035156,87.62948608398438,57.492740631103516,22.062000274658203
2018-03-02,41.996177673339844,75.01249694824219,87.8182373046875,58.564796447753906,22.341333389282227
2018-03-05,42.14156723022461,76.18049621582031,88.37505340576172,58.344444274902344,22.22333335876465
2018-03-06,42.105804443359375,76.88200378417969,88.07304382324219,59.95625686645508,21.8799991607666
2018-03-07,41.71495056152344,77.25,88.58270263671875,59.87702178955078,22.15333366394043
2018-03-08,42.1701545715332,77.59300231933594,89.12063598632812,59.71361541748047,21.940000534057617
